playlist,danceability,acousticness,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,analysis,like
Dont,0.615,0.00712,435514,0.75,0.00617,4,0.0541,-9.558,0,0.062,167.893,4,0.487,"AudioFeatures with fields:
  acousticness = 0.00712
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/6P81rtxjUvm...'
  danceability = 0.615
  duration_ms = 435514
  energy = 0.75
  id = '6P81rtxjUvm2sV6Q2iSUyW'
  instrumentalness = 0.00617
  key = 4
  liveness = 0.0541
  loudness = -9.558
  mode = 0
  speechiness = 0.062
  tempo = 167.893
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/6P81rtxjUvm2sV6Q2iSUyW'
  type = 'audio_features'
  uri = 'spotify:track:6P81rtxjUvm2sV6Q2iSUyW'
  valence = 0.487",0
Dont,0.783,0.0303,398933,0.617,0.0545,11,0.123,-13.471,0,0.0362,122.96,4,0.55,"AudioFeatures with fields:
  acousticness = 0.0303
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/1NEgepubbda...'
  danceability = 0.783
  duration_ms = 398933
  energy = 0.617
  id = '1NEgepubbda5aoNj2rBm8v'
  instrumentalness = 0.0545
  key = 11
  liveness = 0.123
  loudness = -13.471
  mode = 0
  speechiness = 0.0362
  tempo = 122.96
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/1NEgepubbda5aoNj2rBm8v'
  type = 'audio_features'
  uri = 'spotify:track:1NEgepubbda5aoNj2rBm8v'
  valence = 0.55",0
Dont,0.695,0.0715,413467,0.545,0.000309,6,0.123,-13.96,1,0.0539,99.961,4,0.655,"AudioFeatures with fields:
  acousticness = 0.0715
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/7MEALqFxMbH...'
  danceability = 0.695
  duration_ms = 413467
  energy = 0.545
  id = '7MEALqFxMbHkbAACdj4WWd'
  instrumentalness = 0.000309
  key = 6
  liveness = 0.123
  loudness = -13.96
  mode = 1
  speechiness = 0.0539
  tempo = 99.961
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/7MEALqFxMbHkbAACdj4WWd'
  type = 'audio_features'
  uri = 'spotify:track:7MEALqFxMbHkbAACdj4WWd'
  valence = 0.655",0
Dont,0.782,0.0214,400000,0.765,0.000931,7,0.119,-8.991,1,0.04,134.947,4,0.352,"AudioFeatures with fields:
  acousticness = 0.0214
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/2x6k2xOKciM...'
  danceability = 0.782
  duration_ms = 400000
  energy = 0.765
  id = '2x6k2xOKciMwxcHCXK66XT'
  instrumentalness = 0.000931
  key = 7
  liveness = 0.119
  loudness = -8.991
  mode = 1
  speechiness = 0.04
  tempo = 134.947
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/2x6k2xOKciMwxcHCXK66XT'
  type = 'audio_features'
  uri = 'spotify:track:2x6k2xOKciMwxcHCXK66XT'
  valence = 0.352",0
Dont,0.656,0.000313,352640,0.839,0.545,11,0.3,-11.772,0,0.0423,133.988,4,0.849,"AudioFeatures with fields:
  acousticness = 0.000313
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/6RaCRLMuxy4...'
  danceability = 0.656
  duration_ms = 352640
  energy = 0.839
  id = '6RaCRLMuxy4vaXtzOqTQWa'
  instrumentalness = 0.545
  key = 11
  liveness = 0.3
  loudness = -11.772
  mode = 0
  speechiness = 0.0423
  tempo = 133.988
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/6RaCRLMuxy4vaXtzOqTQWa'
  type = 'audio_features'
  uri = 'spotify:track:6RaCRLMuxy4vaXtzOqTQWa'
  valence = 0.849",0
Dont,0.712,0.0777,358960,0.667,6.9e-05,1,0.115,-13.418,1,0.0374,101.913,4,0.852,"AudioFeatures with fields:
  acousticness = 0.0777
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/5d9lcI4uo1G...'
  danceability = 0.712
  duration_ms = 358960
  energy = 0.667
  id = '5d9lcI4uo1GgZPkS1g9kzQ'
  instrumentalness = 6.9e-05
  key = 1
  liveness = 0.115
  loudness = -13.418
  mode = 1
  speechiness = 0.0374
  tempo = 101.913
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/5d9lcI4uo1GgZPkS1g9kzQ'
  type = 'audio_features'
  uri = 'spotify:track:5d9lcI4uo1GgZPkS1g9kzQ'
  valence = 0.852",0
Dont,0.708,0.0321,389067,0.875,0.148,7,0.0757,-11.419,1,0.0405,125.954,4,0.832,"AudioFeatures with fields:
  acousticness = 0.0321
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/2n9HY6cxURC...'
  danceability = 0.708
  duration_ms = 389067
  energy = 0.875
  id = '2n9HY6cxURC7YgmOp0DeHO'
  instrumentalness = 0.148
  key = 7
  liveness = 0.0757
  loudness = -11.419
  mode = 1
  speechiness = 0.0405
  tempo = 125.954
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/2n9HY6cxURC7YgmOp0DeHO'
  type = 'audio_features'
  uri = 'spotify:track:2n9HY6cxURC7YgmOp0DeHO'
  valence = 0.832",0
Dont,0.681,0.0354,349107,0.729,0.00458,7,0.368,-9.707,0,0.034,89.977,4,0.908,"AudioFeatures with fields:
  acousticness = 0.0354
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/50TIk9hqYfg...'
  danceability = 0.681
  duration_ms = 349107
  energy = 0.729
  id = '50TIk9hqYfg5GhHdCgpnPz'
  instrumentalness = 0.00458
  key = 7
  liveness = 0.368
  loudness = -9.707
  mode = 0
  speechiness = 0.034
  tempo = 89.977
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/50TIk9hqYfg5GhHdCgpnPz'
  type = 'audio_features'
  uri = 'spotify:track:50TIk9hqYfg5GhHdCgpnPz'
  valence = 0.908",0
Dont,0.635,0.00142,230133,0.727,0.0589,11,0.282,-11.609,0,0.0736,216.019,4,0.475,"AudioFeatures with fields:
  acousticness = 0.00142
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/00FWbvj1Y32...'
  danceability = 0.635
  duration_ms = 230133
  energy = 0.727
  id = '00FWbvj1Y32mrTO510o5B5'
  instrumentalness = 0.0589
  key = 11
  liveness = 0.282
  loudness = -11.609
  mode = 0
  speechiness = 0.0736
  tempo = 216.019
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/00FWbvj1Y32mrTO510o5B5'
  type = 'audio_features'
  uri = 'spotify:track:00FWbvj1Y32mrTO510o5B5'
  valence = 0.475",0
Dont,0.53,0.547,397933,0.532,0.0,0,0.149,-11.803,1,0.0333,130.562,4,0.728,"AudioFeatures with fields:
  acousticness = 0.547
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/0KFnYh16nWY...'
  danceability = 0.53
  duration_ms = 397933
  energy = 0.532
  id = '0KFnYh16nWY1bTQAfVw5eI'
  instrumentalness = 0
  key = 0
  liveness = 0.149
  loudness = -11.803
  mode = 1
  speechiness = 0.0333
  tempo = 130.562
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/0KFnYh16nWY1bTQAfVw5eI'
  type = 'audio_features'
  uri = 'spotify:track:0KFnYh16nWY1bTQAfVw5eI'
  valence = 0.728",0
Dont,0.455,0.325,354456,0.823,1.89e-05,0,0.225,-9.182,0,0.0352,154.841,4,0.949,"AudioFeatures with fields:
  acousticness = 0.325
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/6bqfowFVrKK...'
  danceability = 0.455
  duration_ms = 354456
  energy = 0.823
  id = '6bqfowFVrKKhsnWigu3zjr'
  instrumentalness = 1.89e-05
  key = 0
  liveness = 0.225
  loudness = -9.182
  mode = 0
  speechiness = 0.0352
  tempo = 154.841
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/6bqfowFVrKKhsnWigu3zjr'
  type = 'audio_features'
  uri = 'spotify:track:6bqfowFVrKKhsnWigu3zjr'
  valence = 0.949",0
Dont,0.554,0.633,378940,0.476,0.0,7,0.128,-11.591,1,0.0278,108.15,4,0.796,"AudioFeatures with fields:
  acousticness = 0.633
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/6D9ZPatC6Ha...'
  danceability = 0.554
  duration_ms = 378940
  energy = 0.476
  id = '6D9ZPatC6HaPmCeZpgA16k'
  instrumentalness = 0
  key = 7
  liveness = 0.128
  loudness = -11.591
  mode = 1
  speechiness = 0.0278
  tempo = 108.15
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/6D9ZPatC6HaPmCeZpgA16k'
  type = 'audio_features'
  uri = 'spotify:track:6D9ZPatC6HaPmCeZpgA16k'
  valence = 0.796",0
Dont,0.649,0.172,480813,0.716,2.11e-06,4,0.171,-8.846,1,0.0245,111.656,4,0.808,"AudioFeatures with fields:
  acousticness = 0.172
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/3xmOPoqoc77...'
  danceability = 0.649
  duration_ms = 480813
  energy = 0.716
  id = '3xmOPoqoc77SlEIcmhoQK6'
  instrumentalness = 2.11e-06
  key = 4
  liveness = 0.171
  loudness = -8.846
  mode = 1
  speechiness = 0.0245
  tempo = 111.656
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/3xmOPoqoc77SlEIcmhoQK6'
  type = 'audio_features'
  uri = 'spotify:track:3xmOPoqoc77SlEIcmhoQK6'
  valence = 0.808",0
Dont,0.484,0.52,459267,0.671,2.35e-06,4,0.147,-10.248,0,0.0371,106.012,4,0.675,"AudioFeatures with fields:
  acousticness = 0.52
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/6VZqqvxxhQa...'
  danceability = 0.484
  duration_ms = 459267
  energy = 0.671
  id = '6VZqqvxxhQaNpYaALg5j9R'
  instrumentalness = 2.35e-06
  key = 4
  liveness = 0.147
  loudness = -10.248
  mode = 0
  speechiness = 0.0371
  tempo = 106.012
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/6VZqqvxxhQaNpYaALg5j9R'
  type = 'audio_features'
  uri = 'spotify:track:6VZqqvxxhQaNpYaALg5j9R'
  valence = 0.675",0
Dont,0.501,0.47,374467,0.643,1.32e-05,6,0.0846,-10.289,0,0.0412,82.64,4,0.36,"AudioFeatures with fields:
  acousticness = 0.47
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/3ZqnYx98PZn...'
  danceability = 0.501
  duration_ms = 374467
  energy = 0.643
  id = '3ZqnYx98PZn9ne5vUvjtcg'
  instrumentalness = 1.32e-05
  key = 6
  liveness = 0.0846
  loudness = -10.289
  mode = 0
  speechiness = 0.0412
  tempo = 82.64
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/3ZqnYx98PZn9ne5vUvjtcg'
  type = 'audio_features'
  uri = 'spotify:track:3ZqnYx98PZn9ne5vUvjtcg'
  valence = 0.36",0
Dont,0.517,0.055,371333,0.806,0.0041,2,0.281,-9.993,1,0.0475,107.464,4,0.912,"AudioFeatures with fields:
  acousticness = 0.055
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/7Go64qZoDGh...'
  danceability = 0.517
  duration_ms = 371333
  energy = 0.806
  id = '7Go64qZoDGhAFAVAnI9GcS'
  instrumentalness = 0.0041
  key = 2
  liveness = 0.281
  loudness = -9.993
  mode = 1
  speechiness = 0.0475
  tempo = 107.464
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/7Go64qZoDGhAFAVAnI9GcS'
  type = 'audio_features'
  uri = 'spotify:track:7Go64qZoDGhAFAVAnI9GcS'
  valence = 0.912",0
Dont,0.477,0.428,319480,0.577,0.00012,10,0.241,-10.51,1,0.0525,149.997,3,0.637,"AudioFeatures with fields:
  acousticness = 0.428
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/3hDIQqhNgmp...'
  danceability = 0.477
  duration_ms = 319480
  energy = 0.577
  id = '3hDIQqhNgmpBdZiuhxDSGU'
  instrumentalness = 0.00012
  key = 10
  liveness = 0.241
  loudness = -10.51
  mode = 1
  speechiness = 0.0525
  tempo = 149.997
  time_signature = 3
  track_href = 'https://api.spotify.com/v1/tracks/3hDIQqhNgmpBdZiuhxDSGU'
  type = 'audio_features'
  uri = 'spotify:track:3hDIQqhNgmpBdZiuhxDSGU'
  valence = 0.637",0
Dont,0.53,0.362,475253,0.732,0.000405,11,0.495,-8.834,0,0.0318,147.807,4,0.905,"AudioFeatures with fields:
  acousticness = 0.362
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/5hssTAKR1Dk...'
  danceability = 0.53
  duration_ms = 475253
  energy = 0.732
  id = '5hssTAKR1DkTRRVW7A7r48'
  instrumentalness = 0.000405
  key = 11
  liveness = 0.495
  loudness = -8.834
  mode = 0
  speechiness = 0.0318
  tempo = 147.807
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/5hssTAKR1DkTRRVW7A7r48'
  type = 'audio_features'
  uri = 'spotify:track:5hssTAKR1DkTRRVW7A7r48'
  valence = 0.905",0
Dont,0.461,0.929,455720,0.526,4.39e-05,7,0.394,-10.078,1,0.0315,140.816,4,0.59,"AudioFeatures with fields:
  acousticness = 0.929
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/27yPo1SCKMi...'
  danceability = 0.461
  duration_ms = 455720
  energy = 0.526
  id = '27yPo1SCKMi3hv4LHAlCQa'
  instrumentalness = 4.39e-05
  key = 7
  liveness = 0.394
  loudness = -10.078
  mode = 1
  speechiness = 0.0315
  tempo = 140.816
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/27yPo1SCKMi3hv4LHAlCQa'
  type = 'audio_features'
  uri = 'spotify:track:27yPo1SCKMi3hv4LHAlCQa'
  valence = 0.59",0
Dont,0.614,0.328,438333,0.651,5.98e-05,0,0.0793,-11.773,1,0.0331,127.667,4,0.884,"AudioFeatures with fields:
  acousticness = 0.328
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/0JnH0KudGqM...'
  danceability = 0.614
  duration_ms = 438333
  energy = 0.651
  id = '0JnH0KudGqM7pdtE9NqmFG'
  instrumentalness = 5.98e-05
  key = 0
  liveness = 0.0793
  loudness = -11.773
  mode = 1
  speechiness = 0.0331
  tempo = 127.667
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/0JnH0KudGqM7pdtE9NqmFG'
  type = 'audio_features'
  uri = 'spotify:track:0JnH0KudGqM7pdtE9NqmFG'
  valence = 0.884",0
Dont,0.603,0.251,405987,0.774,4.98e-05,7,0.598,-8.702,0,0.0462,80.003,4,0.969,"AudioFeatures with fields:
  acousticness = 0.251
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/0ZXkQ89vKYX...'
  danceability = 0.603
  duration_ms = 405987
  energy = 0.774
  id = '0ZXkQ89vKYXyodoYRPJrVm'
  instrumentalness = 4.98e-05
  key = 7
  liveness = 0.598
  loudness = -8.702
  mode = 0
  speechiness = 0.0462
  tempo = 80.003
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/0ZXkQ89vKYXyodoYRPJrVm'
  type = 'audio_features'
  uri = 'spotify:track:0ZXkQ89vKYXyodoYRPJrVm'
  valence = 0.969",0
Dont,0.836,0.109,468293,0.701,2.69e-05,0,0.103,-10.905,1,0.082,121.836,4,0.821,"AudioFeatures with fields:
  acousticness = 0.109
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/32A5NrzxvL3...'
  danceability = 0.836
  duration_ms = 468293
  energy = 0.701
  id = '32A5NrzxvL3gbK6NmFCiJZ'
  instrumentalness = 2.69e-05
  key = 0
  liveness = 0.103
  loudness = -10.905
  mode = 1
  speechiness = 0.082
  tempo = 121.836
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/32A5NrzxvL3gbK6NmFCiJZ'
  type = 'audio_features'
  uri = 'spotify:track:32A5NrzxvL3gbK6NmFCiJZ'
  valence = 0.821",0
Dont,0.342,0.539,276813,0.587,6.02e-06,6,0.0958,-7.51,1,0.0345,84.175,4,0.51,"AudioFeatures with fields:
  acousticness = 0.539
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/6JROylF3oqA...'
  danceability = 0.342
  duration_ms = 276813
  energy = 0.587
  id = '6JROylF3oqAcCItUn88lgQ'
  instrumentalness = 6.02e-06
  key = 6
  liveness = 0.0958
  loudness = -7.51
  mode = 1
  speechiness = 0.0345
  tempo = 84.175
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/6JROylF3oqAcCItUn88lgQ'
  type = 'audio_features'
  uri = 'spotify:track:6JROylF3oqAcCItUn88lgQ'
  valence = 0.51",0
Dont,0.579,0.104,341773,0.703,2.57e-06,4,0.369,-11.832,0,0.0456,157.029,3,0.676,"AudioFeatures with fields:
  acousticness = 0.104
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/6UEz1Hcgo4S...'
  danceability = 0.579
  duration_ms = 341773
  energy = 0.703
  id = '6UEz1Hcgo4S6qEFo6zuCq9'
  instrumentalness = 2.57e-06
  key = 4
  liveness = 0.369
  loudness = -11.832
  mode = 0
  speechiness = 0.0456
  tempo = 157.029
  time_signature = 3
  track_href = 'https://api.spotify.com/v1/tracks/6UEz1Hcgo4S6qEFo6zuCq9'
  type = 'audio_features'
  uri = 'spotify:track:6UEz1Hcgo4S6qEFo6zuCq9'
  valence = 0.676",0
Dont,0.474,0.725,324893,0.498,0.0,8,0.0852,-10.146,1,0.0302,100.93,4,0.759,"AudioFeatures with fields:
  acousticness = 0.725
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/7lRvIcimd8e...'
  danceability = 0.474
  duration_ms = 324893
  energy = 0.498
  id = '7lRvIcimd8ekrIA13V1MvR'
  instrumentalness = 0
  key = 8
  liveness = 0.0852
  loudness = -10.146
  mode = 1
  speechiness = 0.0302
  tempo = 100.93
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/7lRvIcimd8ekrIA13V1MvR'
  type = 'audio_features'
  uri = 'spotify:track:7lRvIcimd8ekrIA13V1MvR'
  valence = 0.759",0
Dont,0.263,0.705,332520,0.837,4.02e-05,9,0.0756,-8.677,0,0.0639,166.546,4,0.691,"AudioFeatures with fields:
  acousticness = 0.705
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/0Gl6zjfqIo1...'
  danceability = 0.263
  duration_ms = 332520
  energy = 0.837
  id = '0Gl6zjfqIo1m5K0tX1dL2k'
  instrumentalness = 4.02e-05
  key = 9
  liveness = 0.0756
  loudness = -8.677
  mode = 0
  speechiness = 0.0639
  tempo = 166.546
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/0Gl6zjfqIo1m5K0tX1dL2k'
  type = 'audio_features'
  uri = 'spotify:track:0Gl6zjfqIo1m5K0tX1dL2k'
  valence = 0.691",0
Dont,0.836,0.109,468293,0.701,2.69e-05,0,0.103,-10.905,1,0.082,121.836,4,0.821,"AudioFeatures with fields:
  acousticness = 0.109
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/0YpxPQdqbOk...'
  danceability = 0.836
  duration_ms = 468293
  energy = 0.701
  id = '0YpxPQdqbOk62xJByI0w0p'
  instrumentalness = 2.69e-05
  key = 0
  liveness = 0.103
  loudness = -10.905
  mode = 1
  speechiness = 0.082
  tempo = 121.836
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/0YpxPQdqbOk62xJByI0w0p'
  type = 'audio_features'
  uri = 'spotify:track:0YpxPQdqbOk62xJByI0w0p'
  valence = 0.821",0
Dont,0.511,0.562,421267,0.662,0.0,7,0.348,-9.704,0,0.0414,107.245,4,0.858,"AudioFeatures with fields:
  acousticness = 0.562
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/2sGrJPHinRv...'
  danceability = 0.511
  duration_ms = 421267
  energy = 0.662
  id = '2sGrJPHinRvMBDwZnSuh87'
  instrumentalness = 0
  key = 7
  liveness = 0.348
  loudness = -9.704
  mode = 0
  speechiness = 0.0414
  tempo = 107.245
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/2sGrJPHinRvMBDwZnSuh87'
  type = 'audio_features'
  uri = 'spotify:track:2sGrJPHinRvMBDwZnSuh87'
  valence = 0.858",0
Dont,0.712,0.168,282360,0.391,9.1e-06,5,0.188,-14.142,1,0.0259,109.692,4,0.684,"AudioFeatures with fields:
  acousticness = 0.168
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/23bugBlgb9H...'
  danceability = 0.712
  duration_ms = 282360
  energy = 0.391
  id = '23bugBlgb9HbzdbinptUvH'
  instrumentalness = 9.1e-06
  key = 5
  liveness = 0.188
  loudness = -14.142
  mode = 1
  speechiness = 0.0259
  tempo = 109.692
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/23bugBlgb9HbzdbinptUvH'
  type = 'audio_features'
  uri = 'spotify:track:23bugBlgb9HbzdbinptUvH'
  valence = 0.684",0
Dont,0.556,0.704,304875,0.554,0.000102,11,0.191,-13.089,1,0.0595,97.443,4,0.768,"AudioFeatures with fields:
  acousticness = 0.704
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/45ed5wp1BIu...'
  danceability = 0.556
  duration_ms = 304875
  energy = 0.554
  id = '45ed5wp1BIu3sRkiKntQa8'
  instrumentalness = 0.000102
  key = 11
  liveness = 0.191
  loudness = -13.089
  mode = 1
  speechiness = 0.0595
  tempo = 97.443
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/45ed5wp1BIu3sRkiKntQa8'
  type = 'audio_features'
  uri = 'spotify:track:45ed5wp1BIu3sRkiKntQa8'
  valence = 0.768",0
Dont,0.655,0.21,383376,0.729,7.36e-06,11,0.268,-11.116,0,0.0663,124.381,4,0.889,"AudioFeatures with fields:
  acousticness = 0.21
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/6BjOSbgrPJK...'
  danceability = 0.655
  duration_ms = 383376
  energy = 0.729
  id = '6BjOSbgrPJKRSAv54lbCMN'
  instrumentalness = 7.36e-06
  key = 11
  liveness = 0.268
  loudness = -11.116
  mode = 0
  speechiness = 0.0663
  tempo = 124.381
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/6BjOSbgrPJKRSAv54lbCMN'
  type = 'audio_features'
  uri = 'spotify:track:6BjOSbgrPJKRSAv54lbCMN'
  valence = 0.889",0
Dont,0.726,0.588,349493,0.323,0.0,11,0.0951,-12.599,0,0.0372,121.958,4,0.481,"AudioFeatures with fields:
  acousticness = 0.588
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/1YywzzTz7Rs...'
  danceability = 0.726
  duration_ms = 349493
  energy = 0.323
  id = '1YywzzTz7RsyAuHsBRvkuT'
  instrumentalness = 0
  key = 11
  liveness = 0.0951
  loudness = -12.599
  mode = 0
  speechiness = 0.0372
  tempo = 121.958
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/1YywzzTz7RsyAuHsBRvkuT'
  type = 'audio_features'
  uri = 'spotify:track:1YywzzTz7RsyAuHsBRvkuT'
  valence = 0.481",0
Dont,0.427,0.683,508369,0.487,0.0007,9,0.257,-10.641,0,0.0367,86.89,4,0.323,"AudioFeatures with fields:
  acousticness = 0.683
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/2wABF5mVSKA...'
  danceability = 0.427
  duration_ms = 508369
  energy = 0.487
  id = '2wABF5mVSKA2F16EHZCHfy'
  instrumentalness = 0.0007
  key = 9
  liveness = 0.257
  loudness = -10.641
  mode = 0
  speechiness = 0.0367
  tempo = 86.89
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/2wABF5mVSKA2F16EHZCHfy'
  type = 'audio_features'
  uri = 'spotify:track:2wABF5mVSKA2F16EHZCHfy'
  valence = 0.323",0
Dont,0.52,0.239,458693,0.766,0.00021,8,0.129,-9.242,0,0.085,144.13,4,0.714,"AudioFeatures with fields:
  acousticness = 0.239
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/2tKQZ3DLln2...'
  danceability = 0.52
  duration_ms = 458693
  energy = 0.766
  id = '2tKQZ3DLln26yy1He4thJw'
  instrumentalness = 0.00021
  key = 8
  liveness = 0.129
  loudness = -9.242
  mode = 0
  speechiness = 0.085
  tempo = 144.13
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/2tKQZ3DLln26yy1He4thJw'
  type = 'audio_features'
  uri = 'spotify:track:2tKQZ3DLln26yy1He4thJw'
  valence = 0.714",0
Dont,0.69,0.291,350000,0.681,0.0,4,0.609,-10.999,0,0.108,125.831,4,0.784,"AudioFeatures with fields:
  acousticness = 0.291
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/0pkk4qZOvyQ...'
  danceability = 0.69
  duration_ms = 350000
  energy = 0.681
  id = '0pkk4qZOvyQFZbxnC8a6sf'
  instrumentalness = 0
  key = 4
  liveness = 0.609
  loudness = -10.999
  mode = 0
  speechiness = 0.108
  tempo = 125.831
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/0pkk4qZOvyQFZbxnC8a6sf'
  type = 'audio_features'
  uri = 'spotify:track:0pkk4qZOvyQFZbxnC8a6sf'
  valence = 0.784",0
